session_id,epoch_start_time_original_s,epoch_start_time_trimmed_s,meditation_state,LF_abs_theta_power,LF_rel_theta_power,LF_sef95,LF_abs_alpha_power,LF_abs_delta_power,LF_rel_delta_power,LF_rel_alpha_power,LF_alpha_theta_ratio,RF_abs_theta_power,RF_rel_theta_power,RF_sef95,RF_abs_alpha_power,RF_abs_delta_power,RF_rel_delta_power,RF_rel_alpha_power,RF_alpha_theta_ratio,OTEL_abs_theta_power,OTEL_rel_theta_power,OTEL_sef95,OTEL_abs_alpha_power,OTEL_abs_delta_power,OTEL_rel_delta_power,OTEL_rel_alpha_power,OTEL_alpha_theta_ratio,LF_RF_theta_coherence,LF_RF_theta_plv,LF_OTEL_theta_coherence,LF_OTEL_theta_plv,RF_OTEL_theta_coherence,RF_OTEL_theta_plv,LF_RF_alpha_coherence,LF_RF_alpha_plv,LF_OTEL_alpha_coherence,LF_OTEL_alpha_plv,RF_OTEL_alpha_coherence,RF_OTEL_alpha_plv,LF_abs_alpha_power_smoothed,LF_abs_theta_power_smoothed,LF_alpha_theta_ratio_smoothed,LF_rel_alpha_power_smoothed,LF_rel_theta_power_smoothed,OTEL_abs_alpha_power_smoothed,OTEL_abs_theta_power_smoothed,OTEL_alpha_theta_ratio_smoothed,OTEL_rel_alpha_power_smoothed,OTEL_rel_theta_power_smoothed,RF_abs_alpha_power_smoothed,RF_abs_theta_power_smoothed,RF_alpha_theta_ratio_smoothed,RF_rel_alpha_power_smoothed,RF_rel_theta_power_smoothed,heart_rate...87,heart_rate...88,hr_min,hr_max,hr_std,stillness_score,movement_intensity,accel_magnitude_mean,accel_magnitude_std,accel_jerk_mean,movement_count
session_20250517_192258,2030,2000,2,-0.998967,-1.445813,1.767468,-0.034234,0.303039,1.353485,-0.672386,1.422147,0.287172,0.078683,18.983698,0.985752,0.101552,-0.525086,0.50741,0.258536,0.167285,0.396993,3.275233,0.609291,-0.264276,-0.739867,1.024016,0.312812,0,0,0.240284,0.360716,0.100667,0.127463,0,0,0.360578,0.322137,0.174758,0.295682,-0.033873,-0.400705,0.379719,0.086024,-0.192861,0.01401,-0.319351,0.248127,0.731269,0.169904,0.807493,0.132579,0.877325,1.006306,-0.107473,68,68,68,68,0,0,2.793829,262.329916,2.793829,12.692296,0
session_20250517_192258,2032,2002,2,-0.546142,-0.028949,5.910862,-0.47354,-0.379967,0.12787,-0.035478,-0.166659,0.074642,-1.035781,19.015124,1.392268,0.100708,-0.509911,1.293353,2.655888,-0.312877,0.433678,3.934725,-0.387668,-0.360947,-0.252798,0.136264,-0.31957,0,0,0.260351,0.143966,0.152269,0.386024,0,0,0.278052,0.345154,0.094386,0.15568,-0.314544,-0.529119,0.235331,-0.382959,-0.479221,0.057528,-0.196143,0.135904,0.827347,0.449636,0.858218,0.108473,1.235551,0.848786,-0.405995,68,68,68,68,0,0,3.700291,262.630017,3.700291,13.380503,0
session_20250517_192258,2034,2004,2,-0.132741,-0.084956,8.646335,-0.442357,-0.222525,0.265342,-0.453588,-0.499315,0.131139,0.189462,19.122328,0.169898,-0.005889,-0.553848,-0.297127,-0.47318,0.183211,1.406055,4.111826,-0.509301,-0.374815,-0.79876,-0.186532,-0.811447,0,0,0.152371,0.188556,0.136312,0.2269,0,0,0.250452,0.324026,0.141144,0.248025,-0.31671,-0.559283,0.252058,-0.387151,-0.519906,-0.095893,0.01254,-0.272735,0.324583,0.745576,0.849306,0.164318,0.813748,0.501212,-0.255879,68,68,68,68,0,0,3.681471,264.668467,3.681471,15.263476,0
session_20250517_192258,2036,2006,2,0.06278,-0.180757,4.502453,-0.145185,-0.105406,0.42276,-0.386552,-0.376222,0.006148,-0.811626,16.097734,0.20638,0.16006600000000001,0.422877,-0.257109,0.367877,0.409924,1.237389,4.107759,0.168419,-0.342179,-1.150938,0.747154,-0.309489,0,0,0.253988,0.306337,0.146143,0.118449,0,0,0.084472,0.202952,0.147563,0.166454,-0.353694,-0.205368,-0.347399,-0.291873,-0.09822,-0.24285,0.09342,-0.480169,0.232296,1.025707,0.589515,0.070643,0.850195,0.246372,-0.552648,62,62,62,62,0,0,3.464883,264.296302,3.464883,16.46304,0
session_20250517_192258,2038,2008,2,-0.185698,-1.015594,3.073993,0.486239,0.377006,0.905513,-0.528283,0.40501,0.128224,-0.55153,20.833413,1.339743,0.02413,-0.744544,1.515175,1.901813,-0.82536,-0.033191,10.971249,0.559504,-0.516097,-2.265414,4.018469,3.329692,0,0,0.212719,0.160428,0.120708,0.139218,0,0,0.233632,0.133214,0.124404,0.359075,-0.033767,-0.08522,-0.156842,-0.456141,-0.427102,0.072874,-0.077408,0.736252,1.526364,0.870084,0.572007,0.088503,0.598837,0.320313,-0.391231,62,62,62,62,0,0,3.935828,262.246625,3.935828,15.738871,0
session_20250517_192258,2040,2010,2,-0.381153,-0.198338,11.600612,2.005192,-0.414554,-1.021353,2.350305,2.265847,0.205785,-0.230441,20.117763,1.171114,0.078021,-0.555073,1.024277,0.982498,0.100983,0.877916,13.160881,1.48628,-0.474629,-3.060116,2.959946,1.231797,0,0,0.095766,0.121752,0.281241,0.064991,0,0,0.306428,0.225156,0.224242,0.473435,0.782082,-0.168024,0.764878,0.47849,-0.464896,0.738068,-0.104818,1.417333,2.57519,0.694038,0.905745,0.113385,1.084063,0.760781,-0.531199,62,62,62,62,0,0,3.763811,261.228337,3.763811,15.311981,0
session_20250517_192258,2042,2012,2,-1.420758,-1.031887,8.104941,-0.956127,-0.494044,0.551871,-0.121415,1.131781,-0.09863,-1.285923,19.609802,0.17262,0.038739,0.015784,0.102346,1.608789,-0.5198,0.972184,3.193464,-0.722872,-0.460264,-0.64807,-0.069443,-0.622348,0,0,0.129313,0.135346,0.144388,0.194361,0,0,0.113678,0.173842,0.220556,0.336266,0.511768,-0.662537,1.267546,0.566869,-0.748606,0.440971,-0.414726,1.313047,2.302991,0.605636,0.894492,0.07846,1.4977,0.880599,-0.689298,62,62,62,62,0,0,3.331185,260.200357,3.331185,17.857057,0
session_20250517_192258,2044,2014,2,-1.083204,-0.411823,5.292291,-0.785371,-0.4886,0.151054,0.043863,0.266861,0.381252,1.589443,16.799857,0.668738,-0.019206,-0.750732,0.689955,-0.479302,-0.708619,0.226632,9.515642,0.350634,-0.474743,-1.314718,2.850611,1.991891,0,0,0.208126,0.238157,0.099873,0.144274,0,0,0.209975,0.212784,0.261543,0.297698,0.087898,-0.961705,1.221496,0.757584,-0.547349,0.371347,-0.375812,0.867113,1.913705,0.692244,0.670824,0.162802,0.703995,0.605526,0.02436,62,62,62,62,0,0,2.932061,260.595343,2.932061,16.255641,0
session_20250517_192258,2046,2016,2,0.499721,0.047169,11.746621,0.404441,-0.106971,-0.071884,-0.082326,-0.261991,0.500753,1.269514,17.387992,1.125316,-0.063594,-1.204293,0.868324,-0.248162,-0.861132,-0.015304,10.530757,-0.403084,-0.479004,-0.799267,1.137304,0.885324,0,0,0.437562,0.246799,0.203839,0.228315,0,0,0.241663,0.213116,0.483899,0.282123,-0.445686,-0.66808,0.378883,-0.053293,-0.465514,-0.258441,-0.696517,0.751623,1.306157,0.394504,0.655558,0.261125,0.293775,0.553542,0.524345,62,62,62,62,0,0,2.201886,261.196216,2.201886,14.933868,0
session_20250517_192258,2048,2018,2,0.345671,0.525186,10.978463,1.591098,-0.355838,-0.832386,1.655077,0.698969,0.029624,-0.953833,21.071463,1.096677,-0.077891,-1.149416,1.291505,2.388468,-0.619453,0.713476,7.787616,-0.421557,-0.465806,-0.797903,0.881569,0.085856,0,0,0.20273,0.31221,0.116463,0.23962,0,0,0.142941,0.19778,0.185727,0.250708,0.403389,-0.079271,0.234613,0.538871,0.05351,-0.158002,-0.729735,0.987691,1.623162,0.308268,0.963577,0.303876,0.553668,0.949928,0.635041,62,62,62,62,0,0,3.350831,263.300981,3.350831,15.023603,0
session_20250517_192258,2050,2020,2,-0.431069,-0.921567,3.128928,-0.490417,0.162264,1.05871,-0.8732,-0.308276,0.049951,0.488725,17.568952,-0.072601,-0.032376,-0.246524,-0.278119,-0.609887,-0.36927,-0.286125,6.746608,-0.369863,-0.212357,0.491126,-0.290258,-0.228817,0,0,0.397668,0.467968,0.093456,0.304155,0,0,0.271654,0.131601,0.05692,0.162247,0.501707,0.138108,0.0429,0.233184,-0.116404,-0.398168,-0.616618,0.247454,0.576205,0.137349,0.716464,0.193443,0.51014,0.627236,0.268135,62,62,62,62,0,0,2.626333,264.100762,2.626333,13.487086,0
session_20250517_192258,2052,2022,2,0.869498,-0.882124,8.299441,0.233513,0.974403,1.063121,-1.000416,-0.552037,0.355809,0.675537,17.504451,0.421942,0.121298,-0.304589,-0.304753,-0.70557,-0.376344,-0.379712,7.234618,-0.186123,-0.200313,0.35784,-0.100479,0.054131,0,0,0.37665,0.556251,0.111605,0.168198,0,0,0.217411,0.037854,0.141648,0.254507,0.444731,0.261367,-0.053782,-0.072846,-0.426168,-0.325848,-0.455022,-0.02961,0.163611,0.01588,0.482006,0.145128,0.35767,0.236211,0.070143,62,62,62,62,0,0,2.74021,264.153363,2.74021,14.167949,0
session_20250517_192258,2054,2024,2,0.35947,-0.564709,9.662012,1.496654,0.148216,0.096815,0.161778,0.627561,0.174506,-0.016822,18.679739,0.720523,0.042933,-0.508437,0.587785,0.359303,0.981561,-0.49406,7.327362,4.3008,0.320657,-0.396743,1.61085,2.190202,0,0,0.28662,0.384971,0.153792,0.088181,0,0,0.34852,0.105435,0.125088,0.124067,0.41325,0.265966,-0.077584,-0.570613,-0.789467,1.248271,0.078649,0.671839,0.406704,-0.386632,0.356621,0.193422,-0.318718,0.001637,0.38248,62,62,62,62,0,0,1.657602,266.411668,1.657602,14.664497,0
session_20250517_192258,2056,2026,2,-1.016029,-0.953997,4.726647,-0.858284,-0.211027,0.976421,-0.735634,-0.035115,0.05209,0.090107,15.595565,0.073895,0.029047,-0.029289,-0.11485,-0.276214,-0.464297,0.650873,7.41493,-0.537129,-0.424218,-0.631401,0.090171,-0.408586,0,0,0.128857,0.256503,0.043345,0.222851,0,0,0.043355,0.268807,0.153634,0.237957,0.290628,0.07098,0.01347,-0.524758,-0.800277,1.192516,0.046973,0.611915,0.533514,-0.0743,0.405453,0.194135,-0.207494,0.056061,0.249607,62,62,62,62,0,0,2.788438,264.80824,2.788438,13.437215,0
session_20250517_192258,2058,2028,2,-1.095633,-0.57215800000000006,8.00085,-1.119047,-0.421117,0.748001,-0.68814,-0.405579,0.3102,0.741809,17.575917,0.474681,0.044907999999999997,-0.523194,0.020571,-0.521302,-0.685742,-0.579642,5.50074,-0.53701,-0.276278,0.619756,-0.363552,-0.064195,0,0,0.328024,0.423448,0.245316,0.127773,0,0,0.256034,0.388506,0.225987,0.177902,-0.160226,-0.584064,0.062289,-0.420666,-0.696955,1.075554,-0.056159,0.572474,0.445823,-0.140943,0.423033,0.178932,-0.146071,0.164502,0.271698,62,62,62,62,0,0,3.094751,263.437057,3.094751,15.19982,0
session_20250517_192258,2060,2030,2,-0.916645,-1.251016,3.914938,-0.633478,0.154629,1.305757,-0.91337,0.185556,0.141909,-0.003021,17.688397,0.706189,0.013632,-0.550446,0.795128,0.513945,-0.175502,-0.950499,3.995711,-0.186432,0.255187,1.028846,-0.73513,-0.196302,0,0,0.165623,0.176064,0.076238,0.114173,0,0,0.277807,0.266925,0.116026,0.124401,-0.87027,-1.009436,-0.085046,-0.779048,-0.925724,-0.42019,-0.441847,-0.223028,-0.336171,-0.293089,0.418255,0.168066,-0.094524,0.233616,0.276298,62,62,62,62,0,0,3.493615,262.76733,3.493615,17.191882,0
session_20250517_192258,2062,2032,2,-1.293778,-1.265604,11.573755,1.116117,-0.326849,0.279205,1.777035,5.592409,0.366096,1.975224,15.922827,0.186452,-0.060995,-0.816608,-0.117453,-1.006814,-0.590212,-0.279857,9.167694,-0.222651,-0.320987,0.151177,0.3284,0.413423,0,0,0.208003,0.26923,0.081527,0.038764,0,0,0.182801,0.241983,0.200631,0.136114,-0.212136,-1.102019,1.790796,0.058508,-1.029593,-0.315364,-0.483819,0.050975,-0.256761,-0.603332,0.455774,0.272735,-0.338057,0.232749,0.904671,62,62,62,62,0,0,3.483996,262.931869,3.483996,14.76811,0
session_20250517_192258,2064,2034,2,5.765482,1.428245,13.276795,5.276481,0.39874,-1.220295,0.937575,-0.290403,0.319588,0.958977,16.457737,0.64369,0.003533,-0.656382,0.524043,-0.315507,0.952968,-0.463016,11.301278,3.263306,0.354341,-0.084207,1.208417,1.656669,0,0,0.300759,0.45756,0.146774,0.139539,0,0,0.480347,0.192083,0.218716,0.070773,1.919707,1.185019,1.829187,0.600413,-0.362792,0.951408,0.062418,0.624597,0.267229,-0.564457,0.51211,0.275864,-0.269459,0.400573,0.97706,62,62,62,62,0,0,4.261532,262.649452,4.261532,16.876861,0
session_20250517_192258,2066,2036,2,-0.124765,-0.866036,12.108545,1.782586,0.241166,0.430596,0.532284,1.533535,0.476599,0.759162,19.507256,0.578853,0.12671,-0.487832,-0.319035,-0.74626,0.422211,0.022203,3.992884,-0.048696,-0.04214,0.008605,-0.373484,-0.490049,0,0,0.165912,0.520402,0.178507,0.340189,0,0,0.226454,0.264225,0.235777,0.16262,2.725061,1.448979,2.278514,1.082298,-0.234465,0.99732,0.261656,0.526681,0.387778,-0.240223,0.469665,0.387428,-0.689527,0.029185,1.231121,62,62,62,62,0,0,4.340868,262.262465,4.340868,19.72727,0
session_20250517_192258,2068,2038,2,0.642191,-0.30064,3.912345,0.460754,0.299237,0.516076,-0.427765,-0.31376,0.294969,0.293575,19.117981,-0.24536,0.371921,0.800029,-1.560054,-1.430565,0.821127,-0.090619,2.655845,0.530797,0.150917,0.146309,-0.158105,-0.230003,0,0,0.16291,0.272592,0.228412,0.325035,0,0,0.266841,0.427192,0.239559,0.230935,2.506607,2.094303,0.30979,0.347365,0.08719,1.248469,0.732102,0.312206,0.225609,-0.177144,0.325728,0.363719,-0.830777,-0.451682,0.670571,62,62,62,62,0,0,4.256415,264.773254,4.256415,18.470472,0
session_20250517_192258,2070,2040,2,0.90301,0.149508,6.998428,0.660904,0.069744,-0.018564,-0.109833,-0.332974,0.385407,0.422857,17.933796,0.540072,0.20046,-0.147366,-0.316597,-0.596337,4.087905,2.975034,5.729689,-0.161733,-0.090944,-1.638869,-0.712595,-1.197285,0,0,0.406561,0.274781,0.123723,0.076323,0,0,0.4869,0.355324,0.12227,0.200955,0.968081,0.473479,0.2956,-0.001771,-0.339056,0.106789,1.777081,-0.639112,-0.414728,0.968873,0.291188,0.385658,-0.924387,-0.731895,0.491864,62,62,62,62,0,0,4.451794,264.699277,4.451794,16.742276,0
session_20250517_192258,2072,2042,2,8.059733,0.192309,4.400258,5.078994,4.382017,0.194286,-0.847009,-0.869466,0.029623,-2.21476,2.581454,-0.054244,2.323861,2.595941,-1.996105,-0.460633,6.008164,0.554934,9.164735,4.23848,1.627012,-0.406801,-0.027857,-0.466069,0,0,0.342165,0.209485,0.205515,0.21181,0,0,0.273605,0.336042,0.238824,0.367576,2.066884,3.201645,-0.5054,-0.461536,0.013726,1.535848,3.639065,-0.631119,-0.299519,1.14645,0.080156,0.236666,-0.829178,-1.290919,-0.499443,62,62,62,62,0,0,4.091452,263.748767,4.091452,16.475999,0
session_20250517_192258,2074,2044,2,0.031374,-0.053945,6.868947,-0.409787,-0.1122,0.283131,-0.670904,-0.650972,0.451857,0.46883,19.421639,2.212305,-0.057064,-1.144071,2.152344,1.124571,0.057418,1.055758,7.702692,0.525115,-0.392527,-1.350885,1.7101,0.364943,0,0,0.209123,0.241383,0.165617,0.261565,0,0,0.288849,0.265211,0.15144,0.485722,1.776703,2.998039,-0.617804,-0.542582,0.095958,1.533954,3.384496,-0.432804,0.323216,1.528575,0.899377,0.288962,0.022534,-0.053452,-0.441024,62,62,62,62,0,0,4.245629,262.856233,4.245629,17.30436,0
session_20250517_192258,2076,2046,2,-0.250272,-0.233384,9.785096,0.621271,-0.310053,-0.284206,1.005639,0.878771,-0.099087,-1.157265,19.476921,1.012809,-0.086743,-0.759738,2.106281,3.768672,-0.354942,-0.270382,6.888988,0.24279,-0.265803,-0.078293,0.79096,0.857581,0,0,0.346322,0.424107,0.098891,0.319544,0,0,0.479769,0.159767,0.164157,0.291472,1.763492,2.613612,-0.213889,-0.170758,-0.031673,1.668795,1.903546,0.252152,0.824401,0.44677,1.056957,0.127464,1.477536,0.754173,-0.967732,62,62,62,62,0,0,3.784826,263.375993,3.784826,15.363457,0
session_20250517_192258,2078,2048,2,0.542898,0.442396,12.945176,3.853443,-0.301468,-1.629638,3.200382,1.713191,0.033897,0.123466,19.136417,0.942976,-0.159874,-1.094976,2.422469,1.6407,1.8756,1.586554,10.822944,4.975659,-0.300626,-2.886551,4.297074,1.54461,0,0,0.202848,0.312697,0.096837,0.208654,0,0,0.117488,0.074059,0.239581,0.156781,1.354976,0.108,0.646997,1.178372,0.051689,1.914521,0.526025,0.922378,2.266045,0.790643,1.389363,0.128889,2.177981,2.227031,-0.188323,62,62,62,62,0,0,3.162999,263.959905,3.162999,12.854966,0
session_20250517_192258,2080,2050,2,-0.576333,-0.177395,4.415225,-0.281917,-0.523334,-0.328766,0.91034,0.766755,0.137245,-0.480189,16.985064,1.082757,0.084993,-0.356698,0.91592,1.106592,-0.579869,0.633882,5.982936,-0.278313,-0.508091,-1.27622,1.343641,0.513786,0,0,0.178229,0.148789,0.234334,0.297734,0,0,0.186517,0.164204,0.349249,0.326259,1.397599,-0.094569,1.119572,1.705454,0.010539,1.646712,0.313596,0.971993,2.143892,0.650018,1.012847,0.024018,2.171988,1.81489,-0.504663,62,62,62,62,0,0,3.319989,264.265599,3.319989,11.661426,0
session_20250517_192258,2082,2052,2,0.109405,0.462212,11.246311,-0.448684,-0.251478,-0.096219,-0.542569,-0.754,0.422716,0.731334,14.616122,1.235369,0.057071,-0.562106,0.983541,0.120783,-0.500269,0.145729,11.164058,-0.351774,-0.406706,-0.337729,0.345853,0.080548,0,0,0.299729,0.249251,0.149133,0.115175,0,0,0.153383,0.155853,0.103134,0.130753,1.040948,0.025323,0.575315,1.189384,0.242404,1.448524,0.265154,0.712982,1.995523,0.788722,1.087034,0.197953,0.956025,1.440644,0.12487,62,62,62,62,0,0,2.975115,265.352444,2.975115,14.019735,0
session_20250517_192258,2084,2054,2,-0.414167,-0.646794,5.241414,-0.761556,-0.164369,0.861149,-0.914699,-0.594683,0.438611,1.156392,20.144506,0.151189,-0.045404,-0.878074,-0.650318,-1.038764,-0.536782,0.664946,6.246523,-0.331731,-0.477545,-0.75418,0.985702,0.235915,0,0,0.241643,0.297406,0.188895,0.177654,0,0,0.15053,0.233373,0.21727,0.096867,-0.497385,-0.293698,-0.193976,-0.182309,-0.120659,-0.320606,-0.538974,0.27675,0.891732,0.481519,0.823105,0.332857,0.06287,0.416381,0.469179,62,62,62,62,0,0,3.240057,265.840682,3.240057,15.708995,0
session_20250517_192258,2086,2056,2,-0.155701,-0.255993,5.526159,-0.522289,-0.127137,0.566172,-0.704039,-0.600062,0.024371,-0.384428,17.229309,0.348861,0.001266,-0.297527,0.329267,0.45456,-0.26033,0.415425,5.823737,-0.232778,-0.347574,-0.299643,0.276301,-0.149459,0,0,0.269854,0.139023,0.250488,0.22555,0,0,0.469181,0.465804,0.217752,0.162553,-0.57751,-0.153488,-0.649582,-0.720436,-0.146859,-0.305428,-0.43246,0.055668,0.535952,0.4087,0.578473,0.295233,-0.154474,0.22083,0.501099,62,62,62,62,0,0,2.827078,266.540746,2.827078,14.092031,0
session_20250517_192258,2088,2058,2,-0.717961,0.320892,5.378738,-1.105105,-0.630742,0.118305,-0.660729,-0.787117,-0.14956,-0.46182,21.190521,0.073219,-0.177833,-0.826072,1.22866,1.364865,-0.738885,-1.034346,4.475824,-0.664781,-0.232803,1.105809,-0.760429,-0.172008,0,0,0.197003,0.17215,0.329237,0.316408,0,0,0.389686,0.317467,0.239604,0.22697,-0.796317,-0.429276,-0.66062,-0.759822,-0.193965,-0.409763,-0.511999,-0.028517,0.167191,0.015342,0.19109,0.104474,0.260221,0.302536,0.103381,62,62,62,62,0,0,2.842429,266.551802,2.842429,14.989706,0
session_20250517_192258,2090,2060,2,-0.495497,1.148492,11.676718,-0.410744,-0.654561,-1.449657,1.559368,0.18815,-0.049065,-1.006117,21.227658,0.478536,-0.127642,-1.079348,0.415512,1.330982,-0.530051,0.582254,6.032446,-0.76136,-0.441512,-0.016006,-0.625072,-0.91077,0,0,0.271784,0.321152,0.186374,0.317116,0,0,0.31604,0.290568,0.165993,0.091874,-0.679379,-0.456386,-0.399676,0.064867,0.404464,-0.552973,-0.509755,-0.410746,-0.369734,-0.012223,0.300205,-0.058084,1.050136,0.657813,-0.617455,68,68,68,68,0,0,2.585101,267.453018,2.585101,16.728861,0
session_20250517_192258,2092,2062,2,-0.265907,0.551063,7.823879,-0.593954,-0.443688,-0.151165,-0.208187,-0.561195,0.419913,0.972689,18.910736,0.76342,0.035743,-0.539638,0.386034,-0.380644,-0.565887,-0.208797,8.255236,-0.501302,-0.364914,0.130839,-0.153564,-0.138323,0,0,0.263585,0.387998,0.192342,0.049003,0,0,0.091827,0.139818,0.138505,0.116365,-0.703267,-0.493122,-0.386721,0.230151,0.673482,-0.642481,-0.611607,-0.407034,-0.513022,-0.220296,0.438391,0.073763,0.771735,0.676736,-0.165083,68,68,68,68,0,0,3.331667,265.897788,3.331667,14.918347,0
session_20250517_192258,2094,2064,2,-0.548154,-0.604247,8.465596,-0.727141,-0.320296,0.827354,-0.60275,-0.276971,0.309937,0.113444,18.60585,1.420719,-0.129682,-1.299239,1.18989,0.700872,-0.110926,1.569178,7.9347,-0.43129,-0.431999,-0.9258,0.154116,-0.65836,0,0,0.175724,0.153793,0.134441,0.116975,0,0,0.114129,0.26385,0.193566,0.119223,-0.577279,-0.436519,-0.216672,0.249477,0.365103,-0.56465,-0.402288,-0.569151,-0.208173,0.647545,0.887558,0.226928,0.550404,0.663812,0.026672,68,68,68,68,0,0,3.105343,265.384016,3.105343,14.758307,0
session_20250517_192258,2096,2066,2,0.166678,-0.013482,6.061058,-0.622951,-0.019508,0.358117,-0.987278,-0.934145,0.203792,0.787228,19.620247,0.512981,-0.081672,-0.748953,0.710206,-0.092226,-0.767944,-0.53315,6.174153,-0.669431,-0.409426,0.595973,-0.349755,-0.094471,0,0,0.147635,0.091004,0.048571,0.138087,0,0,0.381421,0.106108,0.124896,0.320567,-0.648015,-0.215794,-0.59077,-0.599405,-0.022222,-0.534008,-0.481585,-0.297051,-0.116401,0.275744,0.89904,0.311214,0.076001,0.762043,0.624454,68,68,68,68,0,0,3.749279,264.979693,3.749279,16.609992,0
session_20250517_192258,2098,2068,2,-0.446103,-0.665019,2.730864,-0.525388,-0.209957,0.694509,-0.538411,-0.155274,0.055426,0.286411,20.67668,0.493545,-0.185514,-1.20944,1.163812,0.542633,-0.72602,-0.515209,10.681584,-0.108166,-0.418693,-0.220164,1.328282,2.008192,0,0,0.227714,0.189357,0.124303,0.023116,0,0,0.14648,0.209519,0.312084,0.400546,-0.62516,-0.27586,-0.455463,-0.70948,-0.427583,-0.402962,-0.534963,0.418454,0.377547,0.173606,0.809082,0.189718,0.38376,1.021303,0.395694,68,68,68,68,0,0,3.638853,264.618213,3.638853,15.93296,0
session_20250517_192258,2100,2070,2,0.465145,0.589918,14.302617,-0.247134,-0.128682,-0.251381,-0.565427,-0.797124,0.484386,0.363678,17.689333,1.76359,0.082419,-0.665426,1.179143,0.498881,-0.340819,0.542317,8.447124,-0.214414,-0.398574,-0.652438,0.613323,0.031523,0,0,0.277215,0.361896,0.134695,0.053473,0,0,0.166312,0.228111,0.07889,0.102333,-0.465158,0.061907,-0.628848,-0.697039,-0.029528,-0.33067,-0.611594,0.648415,0.530616,-0.168681,0.923372,0.247868,0.316429,1.01772,0.479106,68,68,68,68,0,0,3.187838,265.379608,3.187838,17.048412,0
session_20250517_192258,2102,2072,2,4.548879,-0.144097,9.043845,4.584675,3.251975,0.361708,-0.470555,-0.45001,0.597375,-1.690991,7.173516,-0.28081,3.215193,2.333989,-2.186227,-1.567947,2.531876,-0.575564,9.018285,3.442215,1.737465,0.35393,-0.002344,0.405807,0,0,0.172867,0.255369,0.252604,0.030826,0,0,0.229545,0.250992,0.074496,0.039588,1.270718,1.522641,-0.467469,-0.524797,-0.073066,1.039878,0.488346,0.815174,0.64642,-0.182819,0.658775,0.379062,-0.175478,0.052243,-0.346967,68,68,68,68,0,0,4.099228,262.802399,4.099228,18.712298,0
session_20250517_192258,2104,2074,2,-0.235548,0.300556,8.623265,0.107802,-0.429068,-0.600429,0.876934,0.314548,0.330091,0.169649,15.58713,1.53012,0.018723,-0.614886,1.293478,0.77457,0.10939,0.719282,7.400859,-0.267318,-0.284665,-0.592371,-0.163881,-0.616019,0,0,0.379524,0.336607,0.108785,0.101738,0,0,0.103733,0.123964,0.150864,0.180165,1.481781,1.592825,-0.310862,-0.053016,0.248793,0.986828,0.766816,-0.059563,0.149032,0.228678,1.0043,0.470617,-0.098165,0.095465,-0.385888,68,68,68,68,0,0,4.218723,263.945688,4.218723,17.30719,0
session_20250517_192258,2106,2076,2,0.286775,0.704247,4.498401,0.119311,-0.252199,-0.540204,0.072959,-0.434558,0.830422,1.185811,15.503337,0.439338,0.310402,-0.019511,-0.828799,-1.156281,-0.136588,2.26291,9.581925,-0.407603,-0.504518,-1.792927,0.603381,-0.611816,0,0,0.191457,0.150435,0.089139,0.159806,0,0,0.150758,0.189731,0.25731,0.256716,1.603929,1.533368,-0.190007,0.159779,0.286902,0.922431,0.834893,-0.274009,0.145718,0.802209,0.562883,0.585963,-0.649886,-0.573849,-0.111844,68,68,68,68,0,0,4.03265,263.268095,4.03265,19.552202,0
session_20250517_192258,2108,2078,2,-0.448945,-1.0461,12.039784,0.280439,-0.054776,0.62536,0.160398,1.354582,0.055196,-0.326721,21.870257,0.268887,0.031144,-0.118349,-0.025897,0.098095,-0.107471,1.142003,9.009099,-0.176089,-0.416229,-1.136997,0.632807,-0.266053,0,0,0.277719,0.279748,0.203105,0.267564,0,0,0.29524,0.27716,0.171363,0.275978,0.169184,-0.132573,0.411524,0.370097,-0.013766,-0.28367,-0.04489,-0.497962,0.357436,1.374732,0.746115,0.405236,-0.094539,0.146261,0.342913,68,68,68,68,0,0,3.7985,262.893532,3.7985,22.587252,0
session_20250517_192258,2110,2080,2,-0.142362,-0.606135,8.448623,-0.093355,0.042128,0.602757,-0.47416,-0.136342,0.380102,1.161068,17.578222,0.077101,0.109605,0.101103,-0.577536,-1.001441,0.325422,1.908764,10.335372,-0.197831,-0.402271,-1.454488,0.31438,-0.673324,0,0,0.108126,0.345194,0.322791,0.319573,0,0,0.146652,0.028134,0.206848,0.393188,0.102132,-0.101511,0.261227,-0.080268,-0.315996,-0.260508,0.027121,-0.517064,0.516856,1.771226,0.261775,0.421907,-0.686542,-0.477411,0.673386,68,68,68,68,0,0,3.207491,263.642307,3.207491,18.692041,0
session_20250517_192258,2112,2082,2,0.03425,-0.478574,12.619276,6.516113,-0.397165,-2.413727,6.20135,6.408605,0.342712,0.018934,17.73586,1.093803,0.075209,-0.495145,0.430743,0.212748,-0.519695,-0.73384,12.940426,1.199561,-0.286143,-0.724643,2.489722,3.964563,0,0,0.148511,0.287549,0.387627,0.319612,0,0,0.385864,0.153612,0.2419,0.169425,2.234399,-0.185686,2.542282,1.962529,-0.71027,0.275214,-0.100581,1.008396,1.145636,0.772309,0.47993,0.259337,-0.230199,-0.057564,0.284427,68,68,68,68,0,0,3.47071,263.981651,3.47071,14.699522,0
